SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
CN(C)CCCC1=CC(c2c3ccccc3cc3ccccc23)c2ccccc21,True,0.343256130974321,377.5310000000001,6.863700000000007,5,3.24,0,1,False,0.8395618235358859,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(COC(=O)c1ccc(F)cc1)N[C@H](c1ccccc1)C1CCCCC1,True,0.7670675234013175,369.4360000000002,4.420300000000004,6,55.400000000000006,1,3,False,0.8279383760250288,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C@@]1(CNC(=O)c2cc(N)ccc2Cl)C[C@H]2CC[C@H]1O2,True,0.8423698687215282,294.78200000000004,2.6096000000000004,3,64.35000000000001,2,3,False,0.8000000145829904,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1cc(OC(=O)c2cnn3ccncc23)cc(C)c1Br,True,0.5276232837219961,346.184,3.327840000000002,2,56.489999999999995,0,5,False,0.7921318135296262,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(C)OC[C@H](O)CNCCc1ccc(C(C)C)cc1,True,0.6829861332282021,279.424,2.7280000000000006,9,41.49,2,3,False,0.7500000051350223,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C@H]1CCC(=O)N(Cc2ccccc2)CC1,True,0.7456237383821482,217.312,2.8352000000000013,2,20.310000000000002,0,1,False,0.7500000007903008,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNc1ncccc1CN1CCCCC1,True,0.8430152025265288,219.3319999999999,2.4993000000000007,4,28.160000000000004,1,3,False,0.7407732706805227,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(C)COc1ccc(NC(=O)C(C)C)cc1,True,0.8498632019314407,235.32699999999997,3.315900000000002,5,38.33,1,2,False,0.7360650912935468,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]CO)NCC1(CCO)CC1,True,0.5216286165053443,186.23099999999997,-0.5382100000000005,6,69.56,3,3,False,0.7,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COC(=O)c1coc(CN(CCCN)Cc2ccccc2)c1,True,0.7584264843399932,302.37399999999997,2.4172000000000002,8,68.7,1,5,False,0.6999999524365617,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(CC[C]NCCCCCCNS)C1CCCCCCC1,True,0.28676142687273504,327.5820000000002,4.044390000000003,12,27.299999999999997,3,4,False,0.6655609863933991,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CC(NCCN2CCCOCC2)C1,True,0.7246068885272429,198.30999999999997,0.8507999999999998,4,24.5,1,3,False,0.6315793101846489,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C@@H](CCN)NC(=O)c1cc(Cl)c[nH]1,True,0.7049567480432164,215.68400000000003,1.1351999999999998,4,70.91,3,2,False,0.6000000143740198,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CC[C@H]2CN3CC1(CCOCC1(C4CC4)OCCO1)SC(C1CC1)=NN=C23,True,0.6105674426785298,404.55600000000015,3.0836900000000016,7,55.650000000000006,0,7,False,0.6000000077953405,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1csc(C)c1C1=CCS(=O)(=O)CC1,True,0.7582139118388485,242.36499999999995,2.566840000000001,1,34.14,0,3,False,0.5999999884127503,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1cccs1)Nc1cccc(CN2CCOCC2)n1,True,0.8843074482277107,330.43300000000016,2.55649,6,54.46000000000001,1,5,True,0.5953101703808127,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C](OC(=O)CF)[C@H](CO)c1ccccc1,True,0.7774616523918333,225.239,1.8270899999999999,5,46.53,1,3,False,0.5789473684210527,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCCCNc1ncnc2c1CCC2)c1ccc[nH]1,True,0.7028393069957326,285.35099999999994,1.5253999999999994,6,82.69999999999999,3,4,False,0.5670659796558027,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOc1ccc(-c2nnc(-c3ccnc4ccccc34)o2)cc1OC,True,0.534127614762576,347.37400000000014,4.359100000000003,5,70.27000000000001,0,6,False,0.5316678562973391,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](Cc1nc(-c2ccccc2CN2CCCC2)no1)c1ccccc1,True,0.6805910070496797,332.42699999999996,4.127490000000003,6,42.160000000000004,0,4,False,0.5191714204593311,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Nc1cccc(CNS(=O)(=O)c2ccccc2F)c1,True,0.8399790554631497,280.324,1.8864000000000003,4,72.19,2,3,False,0.4925894698559678,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](Cc1nc(-c2ccccc2CN2CCCC2)no1)c1cccs1,True,0.6757520545238764,338.45599999999996,4.188990000000004,6,42.160000000000004,0,5,False,0.4783743430966335,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(/C=C\c1ccccc1Cl)Nc1ccc(N2CCCCC2)cc1,True,0.8191841563271817,376.9090000000002,4.742900000000003,5,49.410000000000004,1,3,False,0.4277966127320312,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)Nc1cccc(CN2CCOCC2)n1,True,0.8868907295295335,324.4040000000001,2.4949900000000005,6,54.46000000000001,1,4,True,0.40468982961918726,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(C)CC1(C)CCN(C=O)CC1,True,0.6147039329992269,183.295,2.2910000000000004,3,20.310000000000002,0,1,False,0.40000001158724985,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CC[C@H]2CN3CC1(CCOCC1(C4CC4)CC1)SC(C1CC1)=NN=C23,True,0.6309390578547659,372.5580000000001,4.120790000000004,7,37.19,0,5,False,0.3999999922046595,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN1CCC[C@H](CCC(N)=O)C1,True,0.6736571633433837,170.25599999999997,0.5937,3,46.33,1,2,False,0.39480698459163194,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CSc1ccccc1C(=O)NC[C@H]1CCCNC1,True,0.8186995937698676,264.39399999999995,2.1379,4,41.13,2,3,False,0.3526988457928035,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNCCNC[C@H]1CCN(C(=O)CCc2cnn[nH]2)C1,True,0.5534197118052823,280.376,-0.6051999999999977,8,85.94,3,5,False,0.3335272044995608,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCN(C)S(=O)(=O)N1CC[C@H](N)[C@H](C)C1,True,0.7254519852143873,265.379,-0.5214999999999972,5,75.87,1,4,False,0.3314857338717903,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNc1cnn(C2CCCC2)c1,True,0.77193132186731,179.26699999999997,2.4300000000000006,3,29.85,1,3,False,0.3157890781283967,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]CO)N1CCc2ccc(O)cc2C1,True,0.7614487509308955,220.24800000000002,0.4734900000000001,2,60.769999999999996,2,3,False,0.3,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
FC(F)(F)c1cc(-c2ccc(Cl)cc2)nc2cncn12,True,0.6775967606067813,297.66700000000003,4.068500000000002,1,30.19,0,3,False,0.265801156943528,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCN1CCN(c2ccc(Br)cn2)CC1,True,0.8981308295902801,286.17300000000006,0.9583999999999997,3,39.6,1,4,False,0.25922672931947727,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOc1ccc(-c2nnc(-c3ccnc4ccccc34)o2)cc1OCC,True,0.49351069954073645,361.4010000000002,4.749200000000004,6,70.27000000000001,0,6,False,0.25123740446888265,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(C)OC[C@H](O)CNCCc1ccccc1C(F)(F)F,True,0.7255472755362111,305.34,2.6234,8,41.49,2,3,False,0.24999999486497773,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1=C(c2ccncn2)CCCCCC1,True,0.6759117145493627,188.27399999999994,3.2142000000000017,1,25.78,0,2,False,0.23651911663899722,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOc1ccc(-c2nnc(-c3ccnc4ccccc34)o2)cc1,True,0.5597463502247978,317.34800000000007,4.350500000000003,4,61.040000000000006,0,5,False,0.21709473923377823,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CSc1ccccc1C(=O)NC[C@H]1CCCNC1=O,True,0.8236525226629372,278.37699999999995,1.6644999999999999,4,58.2,2,3,False,0.2089616060833319,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=CCCCC(C)C,True,0.38716057961929096,112.21599999999998,2.9987000000000013,4,0.0,0,0,False,0.2000000317089589,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
N#CC1(C#N)[CH][C@@H]1c1cccc(F)c1,True,0.6725971465425916,185.18099999999995,2.16075,1,47.58,0,2,False,0.18629654686301525,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
N#CC1(C(=O)c2ccccc2)[CH][C@@H]1c1cccc(F)c1,True,0.7957162092258249,264.279,3.5200700000000023,3,40.86,0,2,False,0.1837181375789855,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCN(C)S(=O)(=O)N1CCn2cnnc2C1,True,0.6823918219579032,275.33400000000006,-1.0832999999999977,5,80.56,0,6,False,0.1759247962722418,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1cc(OC(=O)c2cnn3ccncc23)cc(C)c1Cl,True,0.5385163322064603,301.73300000000006,3.218740000000002,2,56.489999999999995,0,5,False,0.1716707472199649,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCNC[C]CCN(C)C1CCCCCCC1,True,0.6508104055578616,268.44499999999994,2.7384900000000005,9,24.5,1,3,False,0.16639024659834978,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CSCCCC[C]CCN(C)C1CCCCCCC1,True,0.5456192611598396,283.525,5.035790000000005,9,3.24,0,2,False,0.16639024659834978,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC1(C)[CH][C@@H]1c1cccc(F)c1,True,0.596217779193525,163.21499999999997,3.1533900000000017,1,0.0,0,0,False,0.16178422958085067,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC[C@H](O)CNCc1cncc(Br)c1,True,0.8456082357021436,259.147,1.7046,5,45.15,2,3,False,0.15771838614098657,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNC1CCN(Cc2cccc(Br)c2)CC1,True,0.9170882154191434,283.2130000000001,2.632900000000001,3,15.27,1,2,False,0.15000008273756285,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC[C@H](OC)C(=O)O,True,0.5864319858656903,118.13199999999998,0.49600000000000005,3,46.53,1,2,False,0.15000000151290696,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C@@H](CCN)NC(=O)c1ccc(Cl)c2occc12,True,0.8935928605128118,266.728,2.5533,4,68.25999999999999,2,3,False,0.14999999450122553,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(NCc1nc2ccccc2s1)c1ccccc1,True,0.8060453435866991,304.396,2.774800000000001,4,59.06,1,4,True,0.14802664141555832,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(C)CCCC1=CC(c2c3ccccc3nc3ccccc23)c2ccccc21,True,0.38112280987487374,378.5190000000001,6.258700000000006,5,16.130000000000003,0,2,False,0.13524780578213128,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Nc1ccc2ccccc2c1)c1cc(-c2ccc(Cl)cc2)nc2cncn12,True,0.43896558680769887,398.85300000000007,5.455200000000003,3,59.290000000000006,1,4,False,0.11645554470268875,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CO[C@@H](CO)[C](C)OC(=O)CF,True,0.60608627686358,179.16699999999997,0.05828999999999973,5,55.76,1,4,False,0.10526315789473686,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C](OC(=O)CF)[C@H](CO)OC(C)=O,True,0.6409416015963992,207.17699999999996,-0.02500999999999992,5,72.83000000000001,1,5,False,0.10526315789473686,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C](OC(=O)CF)[C@@H](O)CO,True,0.5459347685195771,165.14,-0.5958100000000002,4,66.76,2,4,False,0.10526315789473686,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC[C@H](O)CNCc1cncc(Br)c1C,True,0.8622671793683806,273.17400000000004,2.01302,5,45.15,2,3,False,0.1051455907606577,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CC1NC1CCC2(CC1)COC2,True,0.6997873810769663,181.27899999999997,1.6975999999999998,2,21.259999999999998,1,2,False,0.10000001044174231,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1cc(C#N)ccc1C(=O)N[C@@H](C)CCN,True,0.8201632012716866,231.29899999999998,1.3337999999999999,4,78.91,2,3,False,0.0999999966235289,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCC(CCC)C(=O)N1CCC(CNCC(=O)NCC)CC1,True,0.6469582292266347,325.49700000000007,2.1670999999999996,10,61.440000000000005,2,3,False,0.09999999397088048,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCNC1CCC(c2ccccc2)CC1,True,0.8132671371216464,218.344,2.2611,4,38.05,2,2,False,0.09999999270850485,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(COC(=O)c1ccc(Cl)cc1)N[C@H](c1ccccc1)C1CCCCC1,True,0.7166938962771626,385.89100000000025,4.934600000000004,6,55.400000000000006,1,3,False,0.08871214791987492,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(/C=C/c1cccc(Cl)c1)Nc1ccc(N2CCCCC2)cc1,True,0.8191841563271817,376.9090000000002,4.742900000000003,5,49.410000000000004,1,3,False,0.08566254219982948,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(/C=C/c1ccc(Cl)cc1)Nc1ccc(N2CCCCC2)cc1,True,0.8191841563271817,376.9090000000002,4.742900000000003,5,49.410000000000004,1,3,False,0.08562677887599873,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(/C=C\c1cccc(Cl)c1)Nc1ccc(N2CCCCC2)cc1,True,0.8191841563271817,376.9090000000002,4.742900000000003,5,49.410000000000004,1,3,False,0.08555524159794384,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Clc1ncccc1CN1CCN(c2ccccc2)CC1,True,0.8090353415932734,287.79400000000004,3.0572000000000017,3,19.370000000000005,0,3,False,0.08334947605509617,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC1CCN(c2nc(C3CC3)ns2)CC1,True,0.8234387530875215,224.33299999999994,1.3429999999999993,2,55.04,1,5,False,0.07283554972257938,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNCCNC[C@H]1CCN(C(=O)[C@H]2CCOC2)C1,True,0.638857251815375,255.3619999999999,-0.3195999999999981,6,53.599999999999994,2,4,False,0.05443751764466861,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COc1ccc(Br)cc1Cl,True,0.7079593222306657,221.481,3.1111000000000013,1,9.23,0,1,False,0.05263161168695434,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C](OC(=O)CF)[C@H](CO)COC(C)=O,True,0.6494863291588595,221.20399999999995,0.2225899999999999,6,72.83000000000001,1,5,False,0.05263157894736843,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COC(=O)[C@@H](CO)[C](C)OC(=O)CF,True,0.6335755208767464,207.17699999999994,-0.16751000000000027,5,72.83000000000001,1,5,False,0.05263157894736843,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
