SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP
O=C(c1ccc(C(O)c2ccccc2)cc1)C(c1ccccc1)C(O)c1ccccc1,True,0.39886800857736665,408.49700000000007,5.468400000000005,7,57.53,2,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc(CCNCc2cn(CCNC(=O)c3ccc(OC)cc3)c3ccccc23)cc1,True,0.32739370856453176,457.5740000000002,4.420800000000003,11,64.52,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(C)(C)[C@@H]1C[C@@H](O)[C@@H]2O[C@@H](CCC/C=C/CO[C@H]3OC[C@H]4[C@@H]3OC(C)(C)[C@@H]4O)[C@@H]21,True,0.483201029781076,424.5780000000001,3.0508000000000015,7,77.38000000000001,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CN(Cc1cccc(CN2CCOCC2)c1)C(=O)c1[nH]c(C#Cc2cnc(N)nc2)c2ccccc12,True,0.42610294169837465,480.5720000000001,3.0443000000000007,5,100.37,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc(Nc2ncnc3[nH]c(N/N=C/c4cccc(N(C)C)c4)nc23)cc1[N+](=O)[O-],True,0.20958651164467318,447.45900000000023,3.5253000000000014,8,146.49,3,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)O[C@H]1C[C@H]2[C@](O)(C(=O)C=C[C@]2(C)O)[C@@H]1[C@@H]1C[C@@H](C)O[C@@H]([C@@H](C)[C@@H](O)[C@@H](C)C[C@H](C)O)O1,True,0.39066902851099955,484.58600000000024,1.0993,7,142.75,4,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCCCCCCCCCNC(=O)COc1ccc(CCOS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,True,0.1055371272921503,565.6450000000003,5.086700000000005,19,167.98000000000002,1,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C=C(C(=O)O)[C@@H]1C[C@H](O)C[C@@]23[C@@H]4[C@H](O)[C@@](O)(C(C)=O)[C@@H]5C=C([C@H](O)[C@]42CC[C@@H]13)C5(C)C,True,0.33221165141570447,432.5130000000002,1.0485999999999993,3,135.29,5,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCN1C(=O)[C@H]2c3cc(C)ccc3C(=O)[C@@H]3[C@H]2[C@@H]1N(C(=O)N[C@H](C(=O)O)C(C)C)[C@H]3c1ccccc1,True,0.6678372958055735,489.5720000000002,3.571220000000002,5,107.02,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cc2c(c(OC)c1OC)C13Cc4cccc(c4[C@@H]1N(C)CC2)C3,True,0.8490654778865953,351.44600000000014,3.2916000000000025,3,30.93,0,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc(CN2C[C@H](NC(=O)c3ccccc3O)C(O)(c3ccccc3)C2)cc1,True,0.5735315613879083,418.49300000000017,2.902800000000001,6,82.03,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cccc(CCCNc2nc(N)c3nc(N)c(-c4cccc(O)c4)nc3n2)c1,True,0.3332971710702961,417.4730000000001,3.0101000000000004,7,145.08999999999997,4,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1ccc(/C=C/c2ccc(/C=C/c3cc[n+](C)cc3)cc2)c[n+]1C,True,0.6400150874473697,328.45900000000006,3.9848200000000045,4,7.76,0,0,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@H](NC(=O)[C@H](CCCCC(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)NC(=O)C[C@@H]1C(=O)N2CCC[C@H]12)C(=O)O,True,0.1079375188833984,539.5860000000005,-1.2741999999999924,15,211.30999999999997,6,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCCCOC(CCCCCCC(=O)CCCC[N+](C)(C)C)OCCOC(=O)CCCCCCC(=O)CCCC[N+](C)(C)C,True,0.033772901721858185,628.98,7.261400000000009,32,78.9,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc2c(c1)C(=O)Nc1ccc(NC(=O)c3cccc(OCC(N)=O)c3)cc1O2,True,0.5476511007733059,433.42000000000024,3.169600000000001,6,128.98,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1ccc(C(=O)O[C@@H]2C[C@@H]3C[C@H](O)[C@@H](O)CC3=C3CC[C@H]4CC[C@@H](C(=O)O)C[C@@H]4[C@@]32C)cc1,True,0.4521237736290047,468.5900000000003,4.269720000000003,3,104.06000000000002,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=c1cnc2cc(C3=NC4CC5CC6CC4C(c4c(O)[nH]c7ccc(O)cc47)(C6)C3C5)ccc2[nH]1,True,0.35093588772770173,466.54100000000017,4.381000000000003,2,114.36000000000001,4,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C1O[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]2O1,True,0.16472047584576777,488.39500000000015,-6.77139999999999,4,265.52,10,16,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CN1C(=O)[C@H](Cc2cnc3ccccc3c2)N(C)C(=O)[C@H]1C(=O)O,True,0.8305509841518477,327.3400000000001,0.5294999999999996,3,90.81000000000002,1,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)O[C@@H]1C=C2C(C)(C)C(=O)CC[C@]2(C)[C@@]2(C)CC[C@H]3[C](C(=O)C(=O)C=C[C@@H](O)C3(C)C)C12,True,0.3547020917470168,469.59800000000024,3.9555900000000035,1,97.74000000000001,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cc(C(=O)O[C@@H]2[C@@H]3Cc4c(cc5c(c4OC)OCO5)[C@@H]2O[C@@]2(C)C[C@H](OC)C(C)(C)[C@@H]32)cc(O)c1OC,True,0.5129768565374684,556.6080000000003,4.435700000000005,6,111.14000000000003,1,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CNC(=O)CN(C)c1ccc(Oc2ccc(N3CCN(C(=N)N)CC3)cc2)c(OC)c1,True,0.4567666469941045,426.52100000000024,1.6851700000000007,7,107.15,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C(O)CC[C@H](NC(=O)Nc1ccc2ccccc2c1)C(=O)O,True,0.652253409463387,316.3130000000001,2.2792999999999997,6,115.73,4,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1c(OC)c(OC)c2c(c1OC)C(=O)c1ccccc1C2c1cnc2ccccc2c1,True,0.38268228136410015,441.48300000000006,4.993800000000005,5,66.88,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@]12O[C@H]3[C@@H](O)C[C@H]4[C@H]([C@H]([C@H](O)[C@]5(C)C[C@@H](O)C[C@@H](CC[C@H](O)CO)O5)O[C@H]4O)[C@]3(CC[C@@H]1O)C[C@H]2O,True,0.1996124685859314,532.6270000000004,-1.4568999999999979,6,189.52999999999997,8,11,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1cc(O)ccc1C(=O)NCC(N)C(=O)NC(C(=O)O)C1CC1,True,0.46451001092116756,335.3600000000001,-0.2628799999999989,7,141.74999999999997,5,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[N+](C)(C)Cc1ccc(NC(=O)c2cc(O)ccc2C[n+]2cccc(O)c2)cc1,True,0.44537518946274424,393.4870000000001,2.892100000000001,6,73.44,3,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@]12CCC[C@]3(C)C(=CC[C@H]4[C@@H]3CC[C@]3(C)[C@H](O)CC[C@@]43O)[C@H]1CC[C@@H]2O,True,0.5569365390102753,374.56500000000017,4.202200000000004,0,60.69,3,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)O[C@]1(C)OC[C@]23O[C@]4(O)[C@H]([C@@H](O)C[C@@H]12)[C@@H]1CC[C@@H](C=C(C)N1C)N(C)C[C@H]43,True,0.5964047028402346,422.5220000000003,0.6787000000000005,1,91.7,2,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1c(O)cc(O)c2oc(=O)c(C(=O)O[C@H]3OC[C@H](O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](OC)C[C@H]4OC)[C@H]4OC(C)(C)O[C@H]34)c(C)c12,True,0.24791721171104156,612.581,0.46372000000000013,7,202.03999999999996,4,15,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)[C@@H]1C2C[C@@H]([C@H](O)C(C)(C)O)CC[C@@]2(C(C)=O)CCC1(C)C,True,0.8256539441515125,338.4880000000001,3.1351000000000013,4,74.6,2,4,True,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@@H](O)[C@@H]1NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)c2cccnc2N[C@@H]1CO,True,0.4984028731018188,418.88100000000014,0.7280999999999997,4,123.58000000000001,5,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1cc(O)c(CC[n+]2c(C)c(C)[n+]([O-])c3ccccc32)c(O)c1O,True,0.29420979701963473,341.38700000000006,2.0454600000000003,3,91.51,3,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
N#C/N=C(/N)Nc1ccc(/C(N)=N/N/C(=N\NC(N)=O)Nc2ccc(NC(N)=O)cc2)cc1,True,0.12087170636192912,451.45500000000015,-0.35381999999999936,6,259.24,9,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCCCCCC/C=C/[C@@H](OC)[C@@H]1O[C@](C)(O)[C@@H](O)C[C@@H]1OC,True,0.47609759613620173,330.4650000000001,2.791400000000001,10,68.15,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C(O)c1cccc(NC(=O)N2CCN(C(=O)Nc3cccc(C(=O)O)c3)CC2)c1,True,0.6083045255751057,412.40200000000016,2.464600000000001,4,139.27999999999997,4,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc2c(C(=O)N(C)Cc3ccc(N(C)C)c(C)c3)c(O)cc(O)c2c1,True,0.6865044958245866,394.4710000000001,3.906220000000003,5,73.24000000000001,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1cc(O)ccc1O[C@@H]1O[C@@H](CCC(N)=O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,True,0.3712479945508963,357.359,-1.4865800000000005,5,162.7,6,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(C)C[C@H]1N[C@@H]2CC(c3ccccc3O)c3cc(O)ccc3[C@@H]2[C@@H]1C(=O)O,True,0.6467326708441913,381.4720000000001,3.8043000000000013,4,89.79,4,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(C)=CC[C@@]12C(=O)CC[C@](O)([C@@H]1O)[C@@H](O)[C@H]1CC[C@]3(O)CC[C@@H](O)[C@@]3(O)C[C@H]1C2=O,True,0.25489308333035776,438.5170000000003,-0.2392000000000002,2,155.52,6,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)Nc1ccc(-c2cccc(C(=O)NC(C)C(=O)Nc3ccc(-c4cccc(N)c4)cc3)c2)cc1,True,0.261601233263114,492.5790000000002,5.318200000000004,7,113.32000000000001,4,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C(C(n1ccnn1)P(=O)(O)O)N1CCC(O)CC1,True,0.6048246897898597,290.21600000000007,-1.0623000000000005,3,128.78,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(C)CCCN(CCC(N)CN)C(=N)N,True,0.35453378382016437,229.372,0.2941700000000034,8,105.14999999999999,4,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cccc(C(=O)N[C@@H]2C(=O)OC[C@H]3[C@@H]2[C@@H](c2ccc(OC)c(O)c2O)c2ccc4c(c2[C@H]3O)OCO4)c1,True,0.27595585634718545,549.5320000000003,2.610400000000001,5,153.01,4,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Nc1nc2c3c(cc(OCC(=O)NCCc4ccc(O)cc4)c2s1)CCCC3,True,0.5933960499873558,397.50000000000017,3.2006000000000014,6,97.47000000000001,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(C)c1ccc(-c2cn(Cc3n[nH]c4ccccc34)c3c2CCN3)cc1,True,0.5296765852832712,356.4730000000001,5.171100000000004,4,45.64,2,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)C1=CC(N(C)C)=C2C=CC(C(=O)C3C=C(N)C(=O)C=C3c3ccc(N(C)C)cc3)C2C1=O,True,0.6362855208975589,471.55700000000024,2.4626,6,100.78,1,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCCN(CCC)CCOc1ccc([C@H]2[C@@H]3[C@H](O)C=C[C@H]3C(C(=O)OC)=C[C@@H]2O)cc1,True,0.4398460781488814,429.55700000000013,2.9080000000000013,10,79.23,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC1=C(C(=O)O)N(CC(=O)NC(C)C)c2ccccc2C1C(=O)O,True,0.7552173939319309,332.3560000000001,1.5579999999999996,5,106.94000000000001,3,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1ccc(/C=N/Nc2ccc(C(=O)Nc3ccc(C(=O)/C=N/Nc4ccc(N)cc4)cc3)cc2)cc1O,True,0.09072190917768054,506.5660000000002,5.261720000000004,9,141.2,5,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)[C@H](CCC(=O)O)NC(=O)CC1C2C=C[C@H]3C(=O)C(O)=C[C@]2(C)C[C@H](O)C[C@@H]13,True,0.4586787510402963,419.4740000000003,1.5352999999999997,7,141.0,4,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C(=C/c1nc2ccccc2nc1Oc1ccccc1)\c1ccccc1,True,0.49043916223137085,324.38300000000004,5.592500000000005,4,35.010000000000005,0,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C(/C=C/c1ccccc1)O[C@@H]1O[C@@H](OCc2ccc(O)cc2)O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2[C@H]1O,True,0.2234915802495444,504.4880000000001,-0.37520000000000053,6,175.37,6,11,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COCC(=O)N1C[C@H]2CN(c3ccc(OC(F)(F)F)cc3)C[C@@H]2[C@@H](c2ccccc2)C1,True,0.7158271738747619,434.45800000000014,3.910000000000003,5,42.010000000000005,0,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cc(/C=C/C[C@@H](C[C@H](O)C[C@@H](O)C[C@H](C)C/C=C/[C@H](O)[C@H]2CN(C)C(=O)c3ccccc3C2=O)OC)ccc1O,True,0.22461274342480575,595.7330000000003,4.239200000000005,15,136.76,4,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cc(C)c(C)c2cc3oc4cc(NC(=O)[C@H]5CCC6CC5C6(C)C)ccc4c3cc12,True,0.36086495262795043,441.5710000000003,7.375440000000006,3,51.47,1,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CN(C)CC(=O)Nc1ccc(N(C)Cc2ccccc2)cc1C(=O)O,True,0.8095254781460886,341.41100000000006,2.521299999999999,7,72.88000000000001,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
NC(=O)c1c(C(=O)N2CCCCC2)ccc2c1CCN(C(=S)Nc1cccc(C(=O)O)c1)C2,True,0.5935185825469229,466.56300000000016,2.8649000000000004,4,115.97000000000001,3,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1ccc2nc(-c3ccccc3NC(=O)C(C)N(CCCl)CCCl)ccc2c1,True,0.49249000335338583,430.3790000000002,5.316820000000003,8,45.230000000000004,1,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C=C1c2c3c(c(O)c(C(=O)O)c2OC1(C)C)C(C(=O)O)(C(=O)C1C(O)c2cc4c(c(O)c2C1(C)C)C(O)C(=O)C4(C)O)CCC3,True,0.24483846957045124,622.623,2.672600000000001,4,219.11999999999998,7,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Oc1ccc(C(O)C(O)(c2ccc(O)c(O)c2)c2cc(O)c(O)cc2O)cc1O,True,0.2310546288543123,402.35500000000013,1.5953000000000015,4,182.07,9,9,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CO[C@H]1[C@@H](O)[C@H](NC(C)=O)C[C@H](OC)[C@H]1O,True,0.5605274471171854,233.26399999999998,-1.3533999999999984,3,88.02000000000001,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=C(O)CCCc1cccc(OCCCCOC(=O)CCCc2cccc(O)c2)c1,True,0.348601004130978,414.49800000000016,4.524600000000005,14,93.06000000000002,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)Nc1cc(NC(C)=O)c(CC(N)=O)c(C(=O)O)c1,True,0.6192294043621488,293.27899999999994,0.3294000000000002,5,138.58999999999997,4,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@H]1C=CC2[C@H](O)[C@@H](O)[C@@H]3CC[C@@H]4[C@@H]5[C@@H]1[C@@](C)(CC[C@]43O)C(C)(C)C1C=CC(=O)[C@@]215,True,0.5344314918513864,412.57000000000016,3.115000000000002,0,77.75999999999999,3,4,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cccc(C(=O)NNC(=N)Nc2ccc(S(=O)(=O)Nc3ccc(O)c(C(=O)NC(=N)N)c3)cc2)c1,True,0.09021238891414382,540.5620000000002,1.1061400000000008,7,231.60999999999999,9,8,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1ccc(CN(Cc2cc(C)c(O)c(CN)c2)Cc2c(C)cc(O)cc2O)cc1O,True,0.39217867633114933,422.5250000000002,4.095360000000006,7,110.18,5,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
Cc1nc(NC2CC2)c2nnn(C3O[C@H](CO)[C@H](O)[C@@H]3O)c2n1,True,0.5415136267586192,322.32500000000005,-1.2844799999999996,4,138.44,4,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=c1ccn(Nc2ccccc2)c(=O)c2cc(Nc3ccccc3)ccc12,True,0.5811826054407115,355.39700000000005,3.980500000000002,4,63.13,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COC(=O)[C@@H]1CCCN1C(=O)NC[C@H]1C(=O)N[C@H](CO)[C@@H](C(=O)OCCC(C)O)[C@H](O)[C@@H]1O,True,0.19811682354859703,475.4950000000003,-2.9075999999999946,8,194.95999999999998,6,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1ccc2nc(SC(C)C(=O)Nc3ccc(C(C)C)cc3)nc(N)c2c1,True,0.4720862070837609,396.5160000000002,4.463300000000002,6,90.13,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CNC(=O)c1ccc2cccc(C(C(=O)NC)c3cccc4c3ccc3c5ccccc5oc43)c2c1,True,0.32422711562124873,472.5440000000002,6.129900000000005,4,71.34,2,3,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
O=[N+]([O-])C(CO)(CO)COc1nc(Nc2c(O)nc(O)nc2O)c2ccccc2n1,True,0.20311602305907456,420.33800000000014,-0.3409000000000002,8,217.11,6,13,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CC(=O)O[C@H]1C[C@@H](O)[C@H](O[C@@H]2[C@H](C(=O)O)[C@@H](O)C[C@@H]2C(=O)N[C@@H]2C=C[C@@H](C)O[C@H]2O)[C@@H](O)C1,True,0.1854553265531987,473.4750000000002,-1.9527999999999957,6,192.07999999999998,6,10,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
CCC(=O)O[C@H]1CC(=O)O[C@@H](C)[C@@H]2[C@H](CCCC/C=C\C[C@@H](C)OC(=O)C1=O)CC[C@]1(C)[C@@H]2CC[C@@H]1C,True,0.1993072190194189,518.6910000000004,5.7297000000000065,2,95.97,0,7,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
OC[C@H]1O[C@H]2O[C@H]3[C@@H](O[C@H](CO)[C@@H]3O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)O[C@@H]2[C@@H](O)[C@H]1O,True,0.1772121455443419,486.42300000000006,-7.140599999999989,4,248.44999999999996,10,15,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
C[C@H](CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCN)C(=O)O)C(=O)O,True,0.2886110014008439,395.4120000000002,-0.5514999999999981,11,179.04999999999998,6,6,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
COc1cc2c(cc1O)C(c1ccccc1OC)C(=O)C(=O)N2C,True,0.8737176718995855,327.33600000000007,2.0867999999999993,3,76.07,1,5,False,1.0,SmileyLlama-8B,mw_logp_rotb_ultra_tight,ultra_tight,1.0,0.9
