SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
CCCCCCC=NO,True,0.26274492431063623,129.203,2.4168000000000003,5,32.59,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Cc1ccccc1)N1CCCC1,True,0.6949574806794149,189.2579999999999,1.8515,2,20.310000000000002,0,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCCCC(=O)O,True,0.578064690530289,130.187,2.0414,5,37.3,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc2c(s1)CCCN2,True,0.5801371285955936,139.22299999999998,2.1062000000000003,0,12.03,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CCC2=CC=C12,True,0.4264981504309953,91.13299999999998,1.8508900000000001,0,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCC(=O)N1CCN(c2cnccn2)CC1,True,0.6990167042753985,221.264,-0.9160999999999986,2,75.35000000000001,1,5,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OC[CH]CCF,True,0.5025160463235869,91.10500000000002,0.5425899999999999,3,20.23,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Cc1ccon1)NC[C@H]1CCN1CCCc1ccccc1,True,0.8100876188448294,313.40099999999995,2.0403999999999995,8,58.370000000000005,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNCc1ccco1,True,0.6599667909458317,125.17099999999996,1.3891,3,25.17,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Nc1ccccc1,True,0.48007546344555996,93.12899999999999,1.2688000000000001,0,26.02,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1c2ccccc21,True,0.45956865039143846,89.11699999999999,1.6006900000000002,0,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCOCCCCN[C]1[CH]CO1,True,0.5585822348785968,201.266,0.7431800000000002,9,39.72,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OC[C@@H](O)[CH]Cc1ccc(Cl)cc1,True,0.7706872673215931,199.657,1.43999,4,40.46,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN[C@@H]1CCNCC1CSCCNCNCCCNCCF,True,0.22762534287253766,335.5370000000001,0.003000000000003722,14,60.15,5,6,True,0.9999999999991541,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CC1,True,0.38142504216495926,42.080999999999996,1.1703,0,0.0,0,0,True,0.9988000388647952,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCC(=O)N(C)CCCN(C)C(=O)/C=C/c1ccc[nH]1,True,0.712775908391039,305.42199999999997,2.5250000000000004,9,56.410000000000004,1,2,True,0.9500000067845138,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=CN1CCC[C@H]1CCCNC(=O)CCc1cnn[nH]1,True,0.5270991045537148,279.34399999999994,0.25450000000000045,8,90.97999999999999,2,4,True,0.95000000193971,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C1CC1)N1CCCC[C@H]1CCNCC=C(Cl)Cl,True,0.7649399120967257,305.249,3.076200000000002,6,32.34,1,2,True,0.9416689128735702,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
N[C@H]1[C]C1,True,0.4076065459012193,55.07999999999999,-0.20130999999999988,0,26.02,1,1,True,0.934953720169829,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CNCCN1,True,0.40786296489873186,85.13000000000001,-0.6590100000000001,0,24.06,2,2,True,0.9285283044071884,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)Oc1cccc(-c2nccs2)c1,True,0.5191487166248052,308.382,4.358190000000002,5,39.19,0,4,False,0.9052149232022367,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1nccnc1NC(=S)NC(=O)c1ccc(Cl)cc1,True,0.8347786611254167,306.778,2.565220000000001,2,66.91,2,4,True,0.8999999837692736,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCNCC1=Cc2ccccc2OC1,True,0.7589276763084738,203.28499999999997,2.4620000000000006,4,21.259999999999998,1,2,True,0.8500000059304624,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCS(=O)(=O)c1ccccc1CN1CCCC1,True,0.8043851593163344,281.42100000000005,2.856200000000001,6,37.38,0,3,True,0.8339885773932867,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNCCNC(=O)CNS(=O)(=O)N1CCCCCC1,True,0.526801379821683,292.4050000000001,-0.9675999999999976,7,90.53999999999998,3,4,True,0.8000055409715943,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@H]1CCCCN1C(=O)/C=C\C(=O)N1CCN(c2ccc(Cl)cc2)CC1,True,0.7968187832641093,390.9150000000002,1.8845999999999994,4,69.88,1,4,True,0.7999999909791139,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C#CCN(CC)C(=O)NCc1ccccc1CN1CCCCC1,True,0.8198278906221432,313.44500000000016,2.837200000000001,6,35.580000000000005,1,2,True,0.750000028969126,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[C@H]1CCCCO1)NCCCNC(=O)C1CCCC1,True,0.7034789006713076,296.4110000000001,1.7582999999999993,7,67.43,2,3,True,0.7000000258823001,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CNCCC(C2(N[C@H]3CCOC4(CNC4)C3)CC2)C1,True,0.7216828117050957,279.428,1.0192999999999999,3,45.32,3,4,True,0.7000000151928746,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C(C)C/N=C(\N)Nc1ccccc1OC(F)(F)F,True,0.5035417693753528,273.258,2.887900000000001,4,59.64,2,2,True,0.6999999975308613,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(C)c1ccc(CNC(=O)c2ccccc2OC(=O)CO)cc1,True,0.6216670699132992,328.36800000000005,1.5803,6,78.87,2,5,True,0.6999998568561677,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNC(=O)CN(C)CCCNC(=O)C=C1CCCCC1,True,0.5261772150563936,295.4270000000001,1.4510999999999992,8,61.440000000000005,2,3,True,0.687078329148361,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NC1CC1)c1ccoc1C1CC1,True,0.7940390211444854,191.22999999999996,2.0492,3,42.24,1,2,True,0.6500000259788024,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1ccccc1,True,0.665180232644755,136.14999999999998,1.3137,2,37.3,1,1,True,0.65,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C/[C@H](O)CCCC,True,0.584649521137247,142.242,2.5037000000000003,5,20.23,1,1,True,0.6,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cn1cncc1NCC1OCCO1,True,0.7271299110820674,183.21099999999996,0.20489999999999964,3,48.31,1,5,True,0.5500000099116005,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C\CC(=O)c1ccccc1,True,0.5056374443035277,174.24300000000002,3.225600000000002,4,17.07,0,1,True,0.5138984037213505,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCNC(=O)C/C=C/Cc1ccccc1,True,0.729253094087835,217.31199999999998,2.701600000000001,6,29.1,1,1,True,0.5000000025621353,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCNCCONNN[C@@H]1[CH]C1,True,0.213442030212158,188.25500000000002,-1.9583099999999984,9,83.37,5,6,True,0.5,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCNC(=O)C/C=C\Cc1ccccc1,True,0.729253094087835,217.31199999999998,2.701600000000001,6,29.1,1,1,True,0.49999999743786466,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1ccccc1OC[C@H]1COCCO1,True,0.8499565365876847,252.2659999999999,1.1079,5,64.99000000000001,1,4,True,0.499999996339736,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCN1[CH]COCC1,True,0.4919273917402965,114.168,0.5002899999999999,1,12.47,0,2,True,0.48016117930804075,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cn1cncc1CN1CCSCC1,True,0.7046835451861512,197.30699999999996,0.9689,2,21.060000000000002,0,4,True,0.4499999900883996,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C/[C@H](O)CC,True,0.5537880507124328,114.18799999999999,1.7235,3,20.23,1,1,True,0.39999999999999997,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCN(CC#N)C(=O)C(C)(C)C1CCOCC1,True,0.7018371074354387,238.33099999999993,1.81128,4,53.33,0,3,True,0.39320326585298826,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(CCCN)CC(=O)N(C)Cc1ccccc1Br,True,0.8286359882872686,328.254,1.6881000000000006,7,49.57,1,3,True,0.36844542562291493,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CCO)CNc1ccccc1,True,0.7099256200473845,179.21900000000002,1.05,5,49.33,2,3,True,0.35,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NC1CC1)c1ccoc1,True,0.6889858619253333,151.165,1.1718,2,42.24,1,2,True,0.3499999740211976,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)C=C1CCCCC1,True,0.6918325448640261,211.26099999999994,1.4677999999999998,4,66.4,2,2,True,0.3499997399476713,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1cnccn1)N1CCC[C@H]1CNCc1ccns1,True,0.9020020348125742,303.39099999999996,1.3274999999999995,5,71.01,1,6,True,0.3490856573616489,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCN(CC#N)C(=O)C(C)(C)COCCCNC(=O)OC(C)(C)C,True,0.5131215832837623,341.45200000000006,2.3160799999999995,9,91.66000000000001,1,5,True,0.32591763883334646,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[C@H]1CCCCO1)NCCCNC(=O)C1CCC1,True,0.6930177432365642,282.38400000000007,1.3681999999999994,7,67.43,2,3,True,0.2999999741176998,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1ccccc1C(=O)c1ccccc1,True,0.8182684799435559,226.231,2.615800000000001,3,54.37,1,2,True,0.29672166575028697,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNC(=O)CN(C)CCCNC(=O)C=C1CCC1,True,0.5018132036546736,267.373,0.6708999999999998,8,61.440000000000005,2,3,True,0.2933048796134952,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C\CC(=O)c1ccccc1O,True,0.5851118417632962,190.24200000000002,2.931200000000002,4,37.3,1,2,True,0.2895567672420987,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@]1(NCNCCF)CCON1,True,0.31001966685943994,192.23799999999997,-1.3274999999999988,6,71.34,4,5,True,0.26677144964508936,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@]1(N)CCON1,True,0.3916039120930765,117.15199999999999,-1.4750000000000003,1,73.3,3,4,True,0.26677144964508936,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1ccccc1C(=O)c1ccccc1Br,True,0.8844979331192373,305.12699999999995,3.378300000000001,3,54.37,1,2,True,0.26092973209307363,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\PC=CCO,True,0.5763279189621651,130.12699999999998,1.7045000000000001,3,20.23,1,1,True,0.25237551916308076,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)C=C1CCC1,True,0.6299249433609494,183.20699999999997,0.6876,4,66.4,2,2,True,0.2500004952294046,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CO)c1ccccc1I1CCCCC1,True,0.5250152557059664,332.18100000000015,2.7215000000000007,3,37.3,1,2,True,0.25000011928652693,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1ccccc1OC[C@H]1CCCCO1,True,0.8705220658860546,250.2939999999999,2.2616000000000005,5,55.760000000000005,1,3,True,0.25000000451152377,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
FCCCCCNCSCC[C@@H]1[CH]C1,True,0.44667936886621223,218.361,3.0207900000000016,10,12.03,1,2,True,0.24999999999999997,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1ccccc1OC[C@H]1CCO1,True,0.8194607859470432,222.23999999999992,1.4814,5,55.760000000000005,1,3,True,0.24999999914874016,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1COC(C2(N[C@H]3CCOC4(CNC4)C3)CC2)OC1,True,0.7754822044352123,268.35699999999997,0.3925999999999996,3,51.75,2,5,True,0.24999998105647114,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C#CCN(CC)C(=O)NCc1ccccc1N1CCCC1,True,0.8435506858796873,285.3910000000001,2.4515000000000002,5,35.580000000000005,1,2,True,0.24999997103087404,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)C=C1CCSCC1,True,0.7065910911152357,229.30099999999996,1.0307000000000002,4,66.4,2,3,True,0.2499998419086156,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1cnccn1)N1CCC[C@H]1c1ccsc1,True,0.8321688596243703,259.33399999999995,2.5154000000000005,2,46.09,0,4,True,0.2327271309763006,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1cnccn1)N1CCC[C@H]1C1CCCCC1,True,0.8199536478399275,259.35299999999995,2.661500000000001,2,46.09,0,3,True,0.23272373404055416,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1ccccc1C(=O)c1ccccc1Cl,True,0.861981648028019,260.676,3.2692000000000014,3,54.37,1,2,True,0.2289208000573571,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN1[CH]COCC1,True,0.4281426810630483,100.141,0.11019000000000001,0,12.47,0,2,True,0.2223098003712595,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(CCCN)Cc1cnc(N)cn1,True,0.6819907939247606,195.27,-0.16059999999999952,5,81.06,2,5,True,0.21279484984948502,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@]1(O)CCON1,True,0.3941802760437433,118.136,-1.4414000000000005,1,67.51,3,4,True,0.20007858723381702,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
FCCCNCNPC[C@@H]1[CH]C1,True,0.34310522184362957,191.20999999999998,1.3003899999999997,8,24.06,2,2,True,0.19999999999999998,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNCCNC(=O)CNS(=O)(=O)O,True,0.2921651363300577,211.243,-2.285599999999998,6,107.52999999999999,4,4,True,0.1999944590284058,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
FCCOCCN1[CH]COCC1,True,0.5681740268482494,176.21099999999996,0.46649000000000007,5,21.700000000000003,0,3,True,0.17706644138821395,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCN(CC#N)C(=O)C(C)(C)O,True,0.6121312466247208,170.212,0.1293800000000001,3,64.33,1,3,True,0.16851567315636512,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\PC(=O)OC,True,0.5366184287012535,132.099,1.9649,2,26.3,0,2,True,0.16825034610872053,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\PC=O,True,0.3800222034271294,102.07299999999998,1.3887,2,17.07,0,1,True,0.16825034610872053,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCS(=O)(=O)c1ccccc1CN1CCCC1=O,True,0.8094190328569418,295.40400000000005,2.3828000000000005,6,54.45,0,3,True,0.16601142260671328,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCNCC1CCCC1,True,0.5916220701375786,141.25799999999998,2.1761999999999997,4,12.03,1,1,True,0.14999999406953762,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)C=C1CCCC1,True,0.662528278290021,197.23399999999995,1.0776999999999999,4,66.4,2,2,True,0.1499999229143085,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CCCCN1,True,0.4599480378971002,84.14200000000001,0.9216899999999999,0,12.03,1,1,True,0.14284276813572944,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@]1(CP)CCON1,True,0.5180695033445525,148.14600000000002,-0.5161000000000002,2,47.28,2,3,True,0.13338572482254468,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCCCCCNCCNCCON[C@@]1(CN)CCON1,True,0.16436523945237144,318.46600000000007,-1.2141999999999955,15,118.62,6,8,True,0.13299278865303218,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(CCCN)CC(=O)N(C)Cc1ccccc1F,True,0.8035644975547077,267.348,1.0647000000000002,7,49.57,1,3,True,0.12452739712526634,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1ccccc1CCN1CCCC1,True,0.8418903443359494,219.2839999999999,2.0231,4,40.54,1,2,True,0.11868522678757494,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1ccccc1CN(C)C(=O)CN(C)CCCN,True,0.8048514282491908,263.38499999999993,1.2340200000000003,7,49.57000000000001,1,3,True,0.10763899854955321,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(C)CCCN,True,0.5387633555511268,102.18100000000001,-0.10320000000000007,3,29.259999999999998,1,2,True,0.1063974249247425,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1nccnc1NC(=S)NC1CCCCCC1,True,0.6352183830923182,264.39799999999997,2.794220000000001,2,49.84,2,3,True,0.10000001623072642,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NC[C@H]1CCCCN1C(=O)/C=C/C1CCCCC1,True,0.7821101570930546,250.38599999999997,2.4627,3,46.33,1,2,True,0.10000000451044305,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C(C)C/N=C(\N)Nc1ccccc1C(C)C,True,0.47500926600024046,231.34300000000002,3.112700000000002,4,50.41,2,1,True,0.10000000082304623,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1cccs1)Oc1cccc(-c2nccs2)c1,True,0.5167464770684925,314.411,4.419690000000003,5,39.19,0,5,False,0.09478507679776325,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C\CC(=O)OC,True,0.42516617491283853,128.171,1.5157,3,26.3,0,2,True,0.09345717822937806,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC/C=C\CC(=O)c1ccccc1OC,True,0.5433753123474553,204.269,3.234200000000002,5,26.3,0,2,True,0.09047661885770066,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCCCCCCCN1[CH]COCC1,True,0.5567471128623269,226.38399999999996,3.6210900000000024,9,12.47,0,2,True,0.08400133854127201,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\PC=CC=C[C@H]1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1O,True,0.42687607441231595,302.263,0.20309999999999995,5,107.22000000000001,4,5,True,0.08005601710680131,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1cnccn1)N1CCC[C@H]1CNCCOc1ccccc1F,True,0.777138391913548,344.39,1.8888999999999994,7,67.35000000000001,1,5,True,0.07458233141299168,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\PC=C/C=C/[C@@H]1C[C@@H](O)[C@@H](O)C1,True,0.5705282850674773,226.25599999999997,2.4002,4,40.46,2,2,True,0.06831405295339303,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1ccccc1Cc1cccnc1,True,0.8510600054915014,213.236,2.3706000000000005,3,50.19,1,2,True,0.05934261339378747,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1cnccn1)N1CCC[C@H]1CNCCc1ccccc1,True,0.8282078226962826,310.40099999999995,1.9134999999999993,6,58.120000000000005,1,4,True,0.058203797326921575,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOC(=O)C(C)(C)C(=O)N(CC)CC#N,True,0.39729321149548213,226.27599999999995,0.9477800000000001,5,70.4,0,4,True,0.056191519881563755,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
