SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP
Cc1nc(N)ncc1Cn1nc(C)c2nc(-c3cccc(-c4ccccc4)c3)nc(N)c21,True,0.451861914360735,422.49600000000015,3.779840000000002,4,121.42,2,8,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CCC1CCCCC1)C(C)C)C(N)=O,True,0.1854686032089722,640.8700000000001,2.549700000000004,16,176.72000000000003,5,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(C)ccc1[C@H]1CC/C(=C/C=C\CCCCCC(=O)OCCCOc2ccccc2C)C(=O)O1,True,0.1498263900792739,520.6660000000004,7.135540000000009,14,71.06,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COCC(=O)Nc1nc2ccccc2n(CC(O)C2CCN(Cc3cnc(OC)nc3OC)CC2)c1=O,True,0.4050479087653694,512.5670000000005,1.0617,10,140.93,2,11,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1noc(C)c1CNC(=O)c1cc2c(c3nc(C(=O)N[C@@H](C(N)=O)C4CCCCC4)ccc13)CCCC2,True,0.4352996728822163,517.6300000000005,3.8124400000000014,7,140.21,3,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cccc(C(c2ccccc2)N(C(=O)C(=O)NC(=O)C(N)=O)C(=O)C2(N)CC(=O)NC(=O)NC(=O)C(CC(=O)O)NC(=O)C2=O)c1,True,0.1167530522386879,665.5720000000003,-3.4500799999999945,6,311.3999999999999,7,12,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOc1ccc(C(=O)OCC(=O)N2CCC[C@@H]2C(=O)N[C@H](Cc2ccc(O)cc2)C(N)=O)cc1,True,0.4294037788135538,483.5210000000001,1.1515000000000004,10,148.26,3,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCCCC(=O)N1CCC(n2cnc3c(nc(C)n3Cc3ccc(C(F)(F)F)cc3)c2=O)CC1,True,0.5323295373835097,475.5150000000002,4.322220000000003,6,73.02000000000001,0,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C/C(=N\NC(=O)c1ccc(OCC(C)C)cc1)Nc1nc(N)nc(C)c1C#N,True,0.3966648174257744,381.44000000000017,2.4490000000000007,6,138.31,3,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)CC(NC(=O)C1C(=O)OC(=O)C1Cc1ccc(C(F)(F)F)cc1)C(=O)O,True,0.5218979385297198,415.364,2.1792,7,109.77,2,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC1(C)C(C(=O)OCCN2CCCC2)CC2CC1c1cc3nc(-c4cc5ccccc5o4)oc3cc1C2=O,True,0.2938132565577763,512.6060000000002,6.212300000000007,5,85.78,0,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@H]2c3cc(C(=O)N[C@@H]4O[C@H](n5ccc(=O)[nH]c5=O)C[C@@H]4O)cc(O)c3OC[C@H]12,True,0.2650321699495753,569.5270000000002,-0.772099999999998,4,206.96999999999997,5,12,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)Nc1ccc2c(c1)C(C)(C)C(=O)c1ccc(OCCN3CCCCC3)cc1C2,True,0.7695561471181598,420.55300000000034,4.574400000000004,5,58.64000000000001,1,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O)C(C(=O)O)N(Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,True,0.3579955099052767,497.5040000000003,1.4228999999999998,10,164.54999999999998,4,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)C(C)(C)Oc1cc2c3cccc(O)c3c3c4ccccc4c(=O)n(C)c3c2c(=O)n1C,True,0.4120965491767142,456.4980000000002,4.148800000000004,3,90.53,1,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc([C@H]2C(=O)N(c3ccccc3C)C(=O)N2[C@@H](CC(=O)O)C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,True,0.3796028139371759,540.4030000000002,5.602140000000005,7,107.02,2,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)=CC1=C(C)C(=O)C2(C)COC3(CC2C1=O)OC(C)(C)C(C(=O)C(C)C)C(C(=O)C(C)C)C3(C)C,True,0.4692734823276465,514.7030000000003,5.677600000000006,5,86.74000000000001,0,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cnc(C)c(NS(=O)(=O)c2cccc(Nc3ncnc(Nc4ccc5c(c4)OCCO5)c3C(N)=O)c2)n1,True,0.253720700928324,548.5850000000003,3.0415400000000004,8,183.34000000000003,4,11,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(CCC(NCc1nc2cc(F)ccc2c(=O)[nH]1)C(=O)NCCc1ccccc1)OC1CCCC1,True,0.3531588610579517,494.5670000000004,3.1453000000000007,11,113.18,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(CNCC2CCN(C(=O)COc3ccc(C)cc3)CC2)cc2c(O)c3ccccn3c(=O)c12,True,0.3462030914038078,515.6100000000002,3.882520000000003,8,92.51,2,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCCC(=O)NS(=O)(=O)c1cc(Cl)cc(Cl)c1C(=O)Nc1cc(N)nc(N)n1,True,0.5193413048550038,447.30400000000014,1.8051,6,170.16000000000005,4,8,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOc1ccccc1CNC(=O)c1cccc(-c2nc3ccccc3nc2-c2ccc(C(=O)NO)cc2)n1,True,0.1984257967110607,519.5610000000001,4.806500000000003,8,126.33,3,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
N#Cc1ccccc1NC(=O)C(=O)NCCOCCOCCNC(=O)Cn1c2ccccc2c(=O)c2ccc(Cl)cc21,True,0.1304511005109849,590.0360000000003,2.584080000000002,12,151.55,3,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(/C=C2\Sc3ccccc3N(CCC(=O)Nc3ccccc3)C2=O)cc1OC,True,0.4902922583043629,460.5550000000002,5.212400000000004,7,67.87,1,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COCC(C)n1c(C(C(=O)NC(C)C)c2ccccn2)nc2ccc(NC(=O)c3ccccc3O)cc21,True,0.3155168495107925,501.5870000000002,4.253100000000004,9,118.37,3,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCCc1[nH]c2c(C(=O)Nc3ccc(Cl)cc3)cc(Cl)nc2c(=O)c1CC(=O)O,True,0.5068419088468368,434.2790000000002,4.061800000000002,6,112.15,3,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(NS(=O)(=O)c1ccc(C(=O)NCCCN2CCOCC2)cc1)c1ccc(C(F)(F)F)cc1F,True,0.393720939183326,517.5450000000003,3.3361000000000027,9,87.74,2,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(-c2ccc(OCc3nn[nH]n3)c(C(=O)Nc3ccc(C(C)(C)C(=O)O)cc3)c2)c1,True,0.3210471183941608,487.5160000000002,4.068800000000002,9,139.32,3,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)[C@@]12O[C@H]3CC[C@@]4(C)CCC1C[C@@H]1C[C@H](C)C[C@H](O)[C@]1(C)[C@H]2CCC(=O)[C@@H]34,True,0.639592094442061,402.6190000000002,5.388800000000007,1,46.53,1,3,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1nc(C(=O)Nc2ccc(C)c(C#N)c2)c2c(N3CCC(N4CCN(Cc5ccc6ccccc6c5)CC4)CC3)csc2n1,True,0.237468835989772,615.8070000000001,6.371920000000007,6,88.38999999999999,1,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cc(C(=O)N2CCC(c3nc(-c4ccccc4F)no3)CC2)n(CC(C)(C)C)n1,True,0.6173302175485682,425.5080000000003,4.446520000000004,4,77.05,0,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@H]1CNC(=O)[C@H](C(=O)NC[C@@H](O)[C@@H](O)c2ccc(O)cc2)NCc2cc(ccc2O)O1,True,0.3078941379316795,445.47200000000015,-0.3361999999999984,5,160.38,7,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc2c(c1OC)CC(C(=O)Nc1ccc(C#N)c(C#N)c1)C(c1cc(OC)c(OC)c(OC)c1O)C2,True,0.4245754663576099,543.5760000000004,4.315860000000004,8,143.06,2,9,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O)[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1NCc1ccccc1,True,0.2070576124309538,429.42200000000014,-3.799599999999991,6,189.17,8,11,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(COc1cc2c(cc1Cl)-c1c(nc3ccc(Cl)cn3c1=O)CC2)NC1CCCCC1,True,0.6029505954305693,472.3720000000003,4.594600000000003,4,72.69999999999999,1,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc2c(N3CCN(C(=O)c4cc(C(C)C)on4)CC3)ncnc2cc1OC(C)C,True,0.5760884287826612,439.51600000000025,3.4994000000000023,6,93.82,0,8,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(CNC(=O)C(c2ccccc2)c2cc(C)cc(OC)c2OC)cc(OC)c1OC,True,0.475708773456464,465.54600000000033,4.4863200000000045,10,75.25000000000001,1,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1nc(-c2nc(N)c(C#N)c(SCC(=O)Nc3ccc(N4CCOCC4)cc3)n2)c(C)o1,True,0.411781015484843,465.5390000000003,2.7697200000000013,6,143.19,2,10,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cc(C(=O)O)cc(C)c1OCc1cc(N2CCCCC2)c2[nH]c3ccc(Cl)cc3c(=O)c2c1,True,0.3244183593807098,490.98700000000025,6.219040000000006,5,82.63,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cccc(OCC(C)(C)C)c1)NC(=O)c1ccccc1,True,0.3697138841281848,516.6380000000003,4.353100000000003,11,93.73,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(C(=O)O[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2[C@H](O)[C@H]2O[C@@H](O)[C@@H](O)[C@H]2O)cc1OC,True,0.2359881310601214,446.40500000000014,-2.850299999999998,7,184.6,6,12,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(NC(=O)N2CCC3(CC2)OCCC[C@H]3NC(=O)OCc2ccccc2)cc(Cl)c1OC,True,0.5692761961126812,518.0100000000001,4.829100000000004,6,98.36,2,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O)CN1C(=O)[C@@H]2[C@@H](C1=O)[C@@H](C#Cc1ccc(Oc3ccccc3)cc1)[C@@H]2c1cccc(O)c1,True,0.4387155929054324,467.47700000000015,3.6354000000000015,5,104.14,2,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(/C=C2/C/C(=C/C=C3\CCc4cc(O)c(OC)cc43)CN(C)C2)cc1,True,0.7726100511140608,403.52200000000016,5.084500000000006,4,41.93,1,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(OCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)C(C)C)cc1,True,0.2936224791511209,526.6340000000004,1.5684000000000031,14,148.85,4,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
NC(=O)c1cc(S(=O)(=O)c2ccccc2)[nH]c1C(=O)Nc1ccc(C(F)(F)F)cc1C(F)(F)F,True,0.4493061385604834,505.3960000000001,4.236300000000002,5,122.12,3,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CN1CCC[C@@H]2CN(c3ncc4ccc(OCc5cncnc5)cc4n3)CC[C@H]21,True,0.6784235481976665,390.4910000000001,2.9193000000000016,4,67.27000000000001,0,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc(-c2nc(C(=O)N3CCN(C4CCCCC4)CC3)nc(-c3ccccc3)c2C#N)cc1,True,0.5371597458790947,465.6010000000002,5.081200000000005,4,73.12,0,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)c1cccc2[nH]ccc12,True,0.3849323897928876,489.5760000000002,1.7507,8,123.4,4,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCCCCCCCCCCCCCCCCCCCCN1C(=O)c2sc3nc(N)nc(N)c3c2C1=O,True,0.1330647141270458,529.7950000000003,7.883500000000008,20,115.2,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OCc2ccc(C(F)(F)F)cc2)O[C@H]1n1ccc(=O)[nH]c1=O,True,0.6272094624540152,472.37200000000007,1.4904999999999995,6,125.92,1,9,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc(CNC(=O)C(=O)Nc2ccc(CCC3CCCCC3)cc2C(=O)NCCc2ccc(C#N)c(O)c2)cc1,True,0.2470311948531528,566.7020000000006,5.312600000000006,10,131.32,4,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cc(C(=O)N(Cc2ccccc2)Cc2cccc(F)c2)nc(C(=O)Nc2ccccc2C)n1,True,0.3979749791357895,468.5320000000002,5.327440000000005,7,75.19,1,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COC(=O)[C@H]1O[C@@H]2C(=O)NCCC3=C[C@@H](OC(C)=O)[C@H]([C@H](OC(C)=O)O3)[C@@H]2[C@H]1OC(C)=O,True,0.4247490834878225,455.4160000000002,-0.6541999999999983,4,152.76000000000002,1,11,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CNc1nc(NC(=O)c2ccc(OCCOc3cccc4ncnc(NC(=O)N5CCOCC5)c34)cc2)nc2cc(C)ccc12,True,0.2040114761100027,608.6590000000001,4.497320000000004,9,152.72000000000003,3,10,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O)CCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@H](O)[C@H](O)O[C@@H]1CO,True,0.1397598828336949,476.6070000000001,2.655700000000001,19,153.75,5,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(CNC(=O)CNC(=O)C(Nc2ccccc2)c2ccc3ccccc3c2)cc1,True,0.3502375218906169,453.54200000000014,4.434200000000002,9,79.46000000000001,3,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)N(CCCNc1c2ccccc2nc2ccccc12)C1=N[C@@H](CCC(=O)O)c2ccccc21,True,0.2599182721629515,480.5680000000003,5.404800000000004,8,94.89,2,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
