SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
O=C(CCc1ccccc1)NCc1ccc(Cl)s1,True,0.8892695921604662,279.792,3.650500000000002,5.0,29.1,1.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NS(=O)(=O)
-c1cc(-c2nnc([C@H]3CCN(Cc4ccccc4)C3)o2)n[nH]1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,Clc1ccccc1
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
C(Nc2ncnc3c2CN(Cc2ccccc2)C3)CCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1=CC=
Cc1cc(Cl)ccc1NC(=O)c1cccc(NS(=O)(=O)c2ccc3nnn(O)c3c2)c1,True,0.3922364138900973,457.89900000000017,3.683520000000001,5.0,126.21000000000002,3.0,7.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCS
O=Cc1cccs1,True,0.5037113893018014,112.15299999999998,1.5605999999999998,1.0,17.07,0.0,2.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NC(=O)
=NC1CCCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,n1ccccc1
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
[C@H]2CC(N[C@@H]3CCCC[C@@H]4CN(Cc5ccccc5)C[C@@H]43)C[C@@H]12,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CN
CC[C@H]1CN(C(=O)c2cc(C)ccc2C)CC[C@@H]1NC(=O)C1CC1,True,0.9232675465175556,328.4560000000001,3.0703400000000007,4.0,49.41,1.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCOCCN
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,n1ccccc1
C[C@H](C(=O)N1CCC[C@@H](CN)C1)c1cn(C)c2ccccc12,True,0.9463590768832432,299.41800000000006,2.4791,3.0,51.26,1.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CC(=O)
CC(C)C(C)(C)C(=O)N1CC[C@@H](NC(=O)c2cn(C)nn2)C1,True,0.893171452968757,307.398,0.8279999999999998,4.0,80.12,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
(Cc2nc(-c3ccc(F)c(Cl)c3F)no2)CCNCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccc(NC(=O)C(F)(F)F)nc1,True,0.5037987366552872,405.38000000000005,2.2499,6.0,112.9,4.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CC(=O)
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
CCN(C(=O)C(=O)N2CCC[C@@H](CF)C2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
)[C@H](O)CO,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,P(=O)(O)O
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
C=C1NC(C(=O)N[C@@H]2CCCN(C(=O)Cc3ccccc3)C2)=CS1,True,0.877628850542761,343.452,1.9852999999999996,4.0,61.440000000000005,2.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCN
O=C(Nc1ccn(-c2ccc(Cl)cc2)n1)[C@H]1CCCNC1,True,0.9155845592638676,304.78100000000006,2.4638,3.0,58.95,2.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NS(=O)(=O)
CCNC(=O)[C@@H](C)N(C)CCN(C)C(=O)[C@@H]1CCCc2nn[nH]c21,True,0.7385309588716795,336.44,0.139400000000002,7.0,94.22,2.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
O=S(=O)(Nc1ccc(N2CCCC2)cn1)c1ccc2c(c1)CNC2,True,0.8882865301155223,344.4400000000001,2.0858,4.0,74.33000000000001,2.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CC(=O)
(CN[C@H]2[C@H]3CCO[C@H]3C23CCC3)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
CCC(CC)(CC(=O)OC)NC(=O)[C@H]1C[C@@H]1c1ccccc1C(F)(F)F,True,0.7360314119136689,371.399,4.047000000000003,7.0,55.4,1.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
CCN1CC[C@H]2CN(C(=O)CC3CCC(C)(C)CC3)CC[C@H]21,True,0.7960776944677946,306.4940000000001,3.5356000000000023,3.0,23.55,0.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
[CH]1CCC[C@@H](CN2CCN(C3CCCCC3)CC2)O1,True,0.7800701141949199,265.42099999999994,2.667590000000001,3.0,15.71,0.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,c1ccccc1
)[C@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@@H]4CC[C@H](C5)[C@@]4(C)CC[C@@H]32)C1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,P(=O)(O)O
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
Clc1ncnc(Cl)c1CN1[CH]CCC1,True,0.7321067849161655,231.106,2.5409900000000007,2.0,29.020000000000003,0.0,3.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,Clc1ccccc1
O=C(O)[C@H]1CCC[C@@H](C(F)(F)F)C1,True,0.6988688797865211,196.168,2.4397,1.0,37.3,1.0,1.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCOCCN
O=C(Nc1ccc(OC[C@@H]2CCCO2)cc1)C(=O)N[C@@H]1CC(=O)N2CCCC[C@H]12,True,0.7282814657812697,401.4630000000002,1.4524999999999997,5.0,96.96999999999998,2.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
COc1ccc([C@@H](N[C@@H](C)C(C)C)C(C)C)cc1,True,0.8216791373548958,249.398,4.026400000000003,6.0,21.26,1.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCN
CCc1c(C(=O)N2CC[C@H](N(C)C(=O)C(C)C)C2)cnn1C,True,0.8425667188316002,306.4100000000001,1.3113999999999997,4.0,58.440000000000005,0.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
-c1cncc(NCC23CCN(CC2)CC3)n1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,c1ccccc1
N#Cc1ccc(CN2[C@@H]3CC[C@H]2CNC3)c(O)c1,True,0.8191515345739675,243.31000000000003,1.2000799999999998,2.0,59.290000000000006,2.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
COc1ccc(C(=O)N2CCC(c3ncco3)CC2)cc1[N+](=O)[O-],True,0.6305948237543234,331.3280000000001,2.611200000000001,4.0,98.71,0.0,6.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
CN1CCN(C2CCNCC2)[C@H](c2ccccc2)C1,True,0.872400921691089,259.39700000000005,1.7270999999999996,2.0,18.51,1.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CC(=O)
(c2ccc(F)cc2)CCN(Cc2ccccc2N2CCCC2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
1n1nnnc1N1CCC(OC[C@@H]2CCCCO2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccccc1F,True,0.6367287623937856,380.366,5.144100000000003,4.0,41.99,1.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NS(=O)(=O)
Cc2ccccc2C1=O,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
CC1(C)[C@H](O)C[C@H]1Nc1cc(F)ncn1,True,0.7212694714632187,211.24,1.1869999999999998,2.0,58.04,2.0,4.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCS
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
(C(=O)N2CCC(Cc3nc4c(s3)CCC4)CC2)CCCCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
CCn1ccc(C(=O)N[C@H](CO)c2ccc(F)cc2F)n1,True,0.8810258218969346,295.289,1.6445999999999998,5.0,67.15,2.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCOCCN
OC[C@]12CCNC2,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
CCOC[C@@H]1CCN(c2nnc(-c3ccc(OC)c(OC)c3)n2Cc2sccc2C)C1,True,0.4939048477193465,442.58500000000026,4.243320000000004,9.0,61.64000000000001,0.0,8.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
)C1CCN(C[C@@H]2C[C@H]2c2ccccc2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,P(=O)(O)O
COC(=O)c1csc(NC(=O)[C@@H](C)c2cccc([N+](=O)[O-])c2)n1,True,0.5104674273226711,335.34100000000007,2.5801000000000007,5.0,111.43,1.0,7.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCS
CCNC(=O)[C@@H](C)N1CC[C@H](CCNC(=O)c2cc[nH]n2)C1,True,0.6789754694969301,307.398,0.3761000000000011,7.0,90.12,3.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
CC[C@@H](C)C(=O)N(C)CCN(C(=O)c1ccn(C)n1)C(C)C,True,0.7712089882241167,308.42600000000004,1.7751999999999994,7.0,58.440000000000005,0.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
CCC[C@H](C)N(C)C(=O)C(=O)Nc1ccc(C)cc1C,True,0.8596287035800859,276.38000000000005,2.8889400000000016,4.0,49.41,1.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCS
O=C(CNC(=O)c1ccccc1O)NCC1CC1,True,0.7155076599140563,248.28199999999995,0.6481999999999992,5.0,78.43,3.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NS(=O)(=O)
(CN[C@H]2Cc3ccc(Br)cc3C2)CCOCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
CCC(=O)N1CCc2ccc(NC(=O)N(CC)C3CC3)cc21,True,0.9291683961017978,301.39000000000004,3.001900000000002,4.0,52.650000000000006,1.0,2.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
C=C1CCC(C(=O)NCC2(NCC(=O)NC(C)C)CCC2)CC1,True,0.6271815138263256,321.4650000000002,1.8858999999999988,7.0,70.23,3.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,n1ccccc1
CC[C@@H](c1ccccc1)c1nnc(-c2cccc(OC)c2)o1,True,0.7041079463138867,294.354,4.287100000000004,5.0,48.150000000000006,0.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCN
Cn1cc([C@H]2CN(C(=O)CCc3cc(F)ccc3Br)CCO2)cn1,True,0.7988444483535975,396.2600000000001,2.854400000000001,4.0,47.36,0.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
Cc1ccc(S(=O)(=O)N[C@@H]2CCOC3(CCOCC3)C2)c2cccnc12,True,0.8907551212078514,376.4780000000002,2.5497200000000007,3.0,77.52000000000001,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCN
=Nc1cccc(Cl)c1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,n1ccccc1
CCN(Cc2nc(-c3ccc4c(c3)OCO4)no2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
CC[C@H](O)CN[C@@H](C)c1cccc(OCc2ccccc2)c1,True,0.7809271128333625,299.414,3.6871000000000023,8.0,41.49,2.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
CC1=C(c2nc(-c3ccc(Cl)cc3)no2)CCC1,True,0.8058695864184962,260.724,4.347400000000002,2.0,38.92,0.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCOCCN
Cn1nnnc1-c1nc(-c2cccc3cnccc23)no1,True,0.547902426860401,279.26300000000003,1.4752999999999996,2.0,95.41,0.0,8.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,Clc1ccccc1
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,n1ccccc1
CCOc1cccc(CNC(=O)N[C@H](CO)[C@@H](O)c2ccc(Br)cc2)c1,True,0.5257778910979499,423.3070000000001,2.7415000000000003,8.0,90.82,4.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCOCCN
O=C(Nc1cc(F)cc([N+](=O)[O-])c1)C(=O)N1C[CH]CC1,True,0.4986463676509916,280.235,1.1089899999999997,2.0,92.55,1.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NC(=O)N
(c2nnc(-c3cc4c(s3)CCC4)o2)CCOCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
O=C(NCC1CC1)[C@H]1CCCN(C(=O)Nc2ccsc2)C1,True,0.8976453366323984,307.419,2.518200000000001,4.0,61.440000000000005,2.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NS(=O)(=O)
=C(c2ccc3c(n2)OCCNC3)COC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CN
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
([C@H]2CCN([C@@H]3CCNC4(CCC4)C3)C2)O1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CN
O=C(N[C@H]1CCN(C(=O)c2ncccn2)C1)[C@H]1CN2CCC1CC2,True,0.8539281384162096,329.40400000000017,0.1491000000000002,3.0,78.42999999999999,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
CCO[C@@H](C)C(=O)NC1(CO)CCN(Cc2ccn(CC)n2)CC1,True,0.7318917327285492,338.4520000000001,0.7711000000000003,8.0,79.62,2.0,6.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
CCCN(CCOC)C(=O)[C@H](C)Oc1ccc(F)c(F)c1,True,0.7406842788828132,301.333,2.617100000000001,8.0,38.77,0.0,3.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C#N
,True,0.3394235898455091,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CCCCC1
-c1ccc(CN2CCC3(CCCN3c3ncccn3)CC2)cn1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,Clc1ccccc1
CS(=O)(=O)N1CC(NC(F)(F)c2ccc(Cl)nc2)C1,True,0.6659472063285846,311.7410000000001,1.0176999999999998,4.0,62.3,1.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NC(=O)
OCc1nc(-c2cccnc2)no1,True,0.7276458747789989,177.16299999999998,0.6238999999999999,2.0,72.04,1.0,5.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,Clc1ccccc1
CCN(c2ccnc3c(F)cccc23)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,N1CCCCC1
CCC1(CC)[C@H](NC(=O)c2cc(S(N)(=O)=O)ccc2Br)C[C@H]1OC,True,0.7400304577182085,419.34100000000007,2.420000000000001,6.0,98.49,2.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCC
[C@@H]2CNC[C@]2(NC2CCNCC2)C1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CN
CCOc1cc(C(=O)N(C)CCN(C)C(=O)[C@H]2CCC(=O)N2)ccn1,True,0.7645856126744331,348.403,0.2893000000000015,7.0,91.84,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
1CCC[C@H](C(=O)N2C[C@@H]3C[C@H]2CN3Cc2ccccc2)C1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NC(=O)N
CCc1[nH]c(=NCc2ccccc2-c2cnn(C)c2)sc1C,True,0.7877861715805303,312.44200000000006,3.4484200000000023,4.0,45.97,1.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
O=C(N[C@@H]1CC[C@H]2CC[C@H]1OC2)C(=O)N1CCC(CN2CCOCC2)CC1,True,0.7286473137864972,379.5010000000003,0.6310000000000007,3.0,71.11,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCN
Nc1c[nH]nc1[C@@H]1CCCN(C(=O)Nc2nc3ccsc3s2)C1,True,0.6623832984449214,348.45700000000005,3.074600000000001,2.0,99.93,3.0,6.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CC(=O)
[C@@H]2CCN([C@@H]3CCC[C@]4(CCNC4)C3)C[C@H]2C1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,C1CN
CC(C)NC(=O)[C@H](C)NC(=O)N[C@@H](C)c1ccc(N2CCCOC2=O)cc1,True,0.7092298957793902,376.4570000000002,2.3065999999999995,6.0,99.77,3.0,4.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,CCS
NC1(C(=O)N2[C@@H]3CC[C@H]2[C@@H](NC(=O)CCc2cnn[nH]2)C3)CC1,True,0.6749588819933373,318.3810000000001,-0.5232999999999988,5.0,117.0,3.0,5.0,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,NC(=O)
)[C@@H]1[C@@H]2C=C[C@@H]([C@@H]3O[C@H](n4cnc5c4ncnc5NC(C)(C)C)[C@@H]3[N+](=O)[O-])C=C[C@H]21,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,P(=O)(O)O
CCN(CC(=O)Nc1cccc(CN(C)C(=O)OC(C)(C)C)c1)C(=O)OC(C)(C)C,True,0.7418146381206726,421.5380000000002,4.249000000000004,6.0,88.18000000000002,1.0,5.0,True,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,COC
(CN[C@@H](C[C@H]2CCOC2)c2ccc(F)cc2)CC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
(c2nc(-c3ccccc3Oc3ccc4ccccc4c3)no2)CCOCC1,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,O1CCNCC1
)[C@@H](O)[C@@H](CO)N=C(O)[C@H]1C(=O)NC(=O)N(c2ccccc2)C1=O,False,,,,,,,,False,1.0,GPT2-Zinc-87M,multi_prefix,loose,1.0,0.9,P(=O)(O)O
