SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP
CCN1C(=O)N(Cc2ccc(C)cc2)C2(C(=O)c3cccc4ccccc34)C(=O)N=C1N=C2C,True,0.4253807665446804,452.5140000000002,4.384520000000004,5,82.41000000000001,0,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)(C)Oc1ccccc1NC(=O)C1CCC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C1,True,0.5825073246607797,469.0250000000003,6.178500000000007,4,58.64,1,3,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(-c2cnc3cnc(Nc4cc(CN(C)C)ccc4OC)nn23)cc1,True,0.5041118521793849,404.47400000000016,3.6137000000000015,7,76.81,1,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COC(=O)c1cc2c(OC)ccc(OC)c2c2c1C(=O)OCc1ccccc1-2,True,0.6422196582541895,378.38000000000017,3.9810000000000025,3,71.06,0,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(N/N=C/c1ccc(O)c(O)c1)c1nc2ccccc2n1CCO,True,0.3160002912526964,340.3390000000001,1.2036999999999995,5,119.97000000000001,4,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1nc(N(C)C)nc(C)c1C(=O)Nc1ccc(O)c(Nc2cnc(NC(C)C)c3ccccc23)c1,True,0.20777993791658678,485.59200000000016,5.229440000000004,7,115.30000000000001,4,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@@H](CO)NC(=O)c1c(N)nc2nc(O)nc(NC3CCCC3)c2c1-c1ccccc1,True,0.407012222419962,422.48900000000026,2.444700000000001,6,146.28,5,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O)C1CCN(C(C(=O)NC(c2ccco2)c2ccco2)c2ccc3c(c2)CCCC3)CC1,True,0.5369722415497266,462.5460000000004,4.494900000000004,7,95.92,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc2c(c1)C(C)=CC(C(c1cc(O)c(OC)c(OC)c1)C1CCC(=O)CC1)C2=O,True,0.6533048702035211,450.53100000000035,5.176900000000005,6,82.06,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(C2OC(=O)C(C#N)=C2c2ccc(F)cc2)c(OC)c1,True,0.7985405055316604,339.32200000000006,3.418180000000002,4,68.55,0,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(C2CCCN2C(=O)CN(C)c2ncnc(C)c2C)c1,True,0.8262424835537272,354.45400000000006,2.9019400000000015,5,58.56,0,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)Oc1ccc(NC(=O)c2cc3nc(C(N)=O)nc(N)c3n2Cc2ccccc2)cc1,True,0.4000990006499303,444.4950000000002,3.2002000000000015,7,138.15,3,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(Nc2cccc3c2OCCN3c2ccc(OCC(=O)O)cc2)cc1,True,0.6006481885701839,406.4380000000001,4.432700000000002,7,80.25999999999999,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(NS(=O)(=O)c1ccc(F)cc1)C1CCCN(c2ncnc3cc(F)c(F)cc23)C1,True,0.6573539860597796,450.4420000000002,2.768600000000001,4,92.26,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)c1cccc(NC2CC(=O)N3CCc4ccccc4C23)c1,True,0.8836637346298954,320.392,3.1994000000000016,3,49.410000000000004,1,3,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(NCC(=O)N1CCN(c2ccccc2F)CC1)c1ccccc1C1CC1,True,0.8665990937900925,381.4510000000002,2.7817000000000007,5,52.650000000000006,1,3,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOC(=O)C1=C(C(=O)N2CCOCC2)C(c2ccc(C)cc2)N(C)C(=O)C1c1ccc(O)c(C)c1,True,0.6449422808290308,492.5720000000002,3.024440000000001,5,96.38000000000001,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc(OCCCC(=O)Nc2ccc3c(c2C)C(=O)C(=O)N(C)C3)cc1,True,0.6165175437492852,380.4440000000002,3.255840000000002,6,75.71,1,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(CCCCCCC1Cc2ccccc2C1=O)NCc1ccco1,True,0.6933068118536652,339.43500000000006,4.291600000000003,9,59.31,1,3,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)OC[C@@H]1C[C@@H]2C3=C[C@@H](OC(C)=O)C[C@H]4[C@@H](O)CC[C@]4(CO)[C@H]3C[C@@H](O)[C@@H]2O1,True,0.4456418216995535,424.49000000000024,0.7153999999999996,4,122.52000000000001,3,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc2[nH]c3c(c2c1)C(c1ccc(O)cc1)N(C(=O)NC(C)C)CC3,True,0.6448338608031933,379.4600000000002,3.947600000000002,3,77.59,3,3,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)C(=O)OC1C(=O)c2cc3c(cc2C=C1O)oc(=O)c1cc(O)ccc13,True,0.398132905409758,380.35200000000015,3.3148000000000017,2,114.04,2,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N1CCC(NCc2ccccc2)CC1,True,0.4930626855791153,425.5320000000002,3.935500000000003,5,54.34,1,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc(NC(=O)c2cccc(C3CC3CN3C(=O)[C@@H]4[C@H](O)C=C[C@@H]4C3=O)c2)cc1,True,0.5797042262027853,416.4770000000001,2.882720000000001,5,86.71000000000001,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(Nc2cnc3cc(O)c(C(=O)NCc4cn(C)cn4)cc3n2)cc(OC)c1,True,0.40572362259114464,434.4560000000002,2.7597000000000005,7,123.42,3,9,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(N2CCN(C(=O)C(C)(C)c3cccc(OC)c3)C(=O)C2)cc1,True,0.7958957757795823,382.46000000000015,2.8568000000000016,5,59.080000000000005,0,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)N1C(=O)CN(C2CC2)Cc2ncccc21,True,0.7385656822770396,245.28199999999998,0.9390999999999994,1,53.510000000000005,0,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(O)c1ccc(N2CCN(C(=O)COc3cccc4cc(O)ccc34)CC2)cc1,True,0.6771281874377257,406.43800000000016,2.9712000000000014,5,90.31,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COC(=O)[C@@H](C)[C@]1(C)[C@@H](c2ccoc2)CC[C@]2(C#N)[C@@H]3[C@](C)(CC[C@@H](O)[C@]3(C)O)CC[C@H]21,True,0.6703688590691341,443.58400000000023,4.420580000000004,3,103.69,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1nccnc1NCc1cc(OC(F)(F)F)ccc1C(=O)NC1CCC(F)(F)C1,True,0.6717951741360808,430.3770000000002,4.213320000000002,6,76.14000000000001,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cc(C)cc(C(=O)OCC2(C)CCC(C(C)c3c(C)c(O)c(C(=O)O)c(C)c3O)CC2)c1,True,0.34505442345728776,468.59000000000026,6.186680000000008,6,104.06,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(C(=O)Nc2ccc(C(=O)Nc3ccc(OC)c(N(C)C)c3)cc2N(C)C)c1,True,0.5182474140463764,462.55000000000024,4.340400000000003,8,83.13999999999999,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)N1C(=O)N(C(C)C)C2C(=O)N=CC21,True,0.6977330797838008,223.276,0.8889999999999998,2,52.980000000000004,0,2,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cccc(CC2CCCN3CCN(C(=O)c4ccc(F)cc4F)CC23)c1,True,0.7970632393033907,384.47,4.0523200000000035,3,23.55,0,2,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOC(=O)C1C(=O)N(c2ccccc2C)C(=O)N1Cc1ccc(C)cc1,True,0.46297027400853935,366.4170000000001,3.203940000000002,5,66.92,0,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@]1(CO)[C@H]2[C@@H]3CC[C@]4(C)[C@H](O)[C@@]5(O)[C@@H](O)C[C@@H]4[C@@]5(O)[C@H]3[C@]2(C)CC[C@@H]1O,True,0.38044930407471095,382.4970000000002,0.02579999999999899,1,121.38000000000001,6,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)[C@@H]1C[C@H]2[C@@H](C(N)=O)[C@H](C(N)=O)[C@H]2N(CC(=O)NCc2ccccc2)C1=O,True,0.49822075041791053,400.4350000000001,-1.0582999999999954,7,152.66,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(-c2ccc3n(c2=O)[C@H]2C=C[C@]4(C(C)C)C[C@H](CC(=O)O4)C[C@H]2O3)c1,True,0.5506246085586604,421.4930000000003,4.133900000000003,3,66.76,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCN1CCCCC2(NC(=O)N(Cc3ccc(OC)cc3)C2=O)C1=O,True,0.6627807004607662,345.3990000000001,1.5181999999999998,4,78.95,1,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1c(C(=O)N2CCN(C(=O)C3CCCCO3)CC2)c2c(=O)c3cc(Cl)ccc3oc2n1C,True,0.5730324966092266,471.94100000000026,3.1000200000000016,2,84.99000000000001,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCNC(=O)c1c(C(=O)N(C)C(C)(C)C)oc2cc3c(cc12)N(Cc1cccnc1)CC3,True,0.6564382847577999,434.5400000000002,4.0107000000000035,5,78.68,1,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC1=C(C)NC(=O)C(NC(=O)C2CCC(=O)[C@H]3[C@H]2CCC[C@]3(C)C(=O)O)C1,True,0.6948146247857013,376.4530000000002,1.771299999999999,3,112.57000000000001,3,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cn1cc(C(N)=O)c(=O)c2ncnc(N3CCC(C(=O)O)CC3)c21,True,0.7908704939890738,331.33200000000016,-0.27159999999999895,3,131.41,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOC(=O)c1ccc(CNC(=O)Nc2nc3cc4nc[nH]c(=O)c4cc3[nH]2)cc1,True,0.37473428812022946,406.4020000000001,2.2977999999999996,5,141.85999999999999,4,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C1=C2c3cc4c(cc3[C@H]3[C@@H]5C[C@@H]2N(CCC2=C1OCO2)C[C@@H]53)OCO4,True,0.7280012735993472,337.37500000000006,2.8358000000000008,0,40.160000000000004,0,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(CN2CCOCC2)cc1-c1ccc2c(C(=O)N(C)C)c(C)oc2c1,True,0.6398653039991955,408.4980000000002,3.950820000000003,5,55.150000000000006,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc([C@H]2C(C#N)=C(N)Oc3c2ccc(OC)c3OC)cc1C,True,0.9088961065860549,352.3900000000001,3.2390000000000017,4,86.73,1,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@@H](Cc1ccc(C(F)(F)F)nc1)NC(=O)C1(NC(=O)[C@H](O)c2ccc(-c3ccncc3)nc2)CCC1,True,0.4253206954611059,513.5200000000002,3.377100000000002,8,117.10000000000001,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(CN(C)CC(=O)NC[C@@H]2COc3ccccc3O2)c1,True,0.8231310686646893,356.422,2.0831999999999997,7,60.03,1,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCN1Cc2cc(C(=O)C3(NC(C)=O)CCCC3)ccc2C[C@H]1c1ccc(O)c(OC)c1,True,0.6653069429030336,436.55200000000013,4.1517000000000035,6,78.87,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1[nH]c(=O)c(Cc2ccc(O)cc2)c(CCNC(=O)c2cccc(O)c2)c1C,True,0.5178521622528299,392.45500000000015,2.966240000000001,6,102.42,4,4,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@@H]1C1C[C@@H](OC(=O)c3ccccc3)C3=CC(=O)[C@H](C)C[C@]31C[C@@H]2O,True,0.6837804051554047,438.56400000000025,3.9315000000000038,2,83.83,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cn1c(SCC(=O)NC(=O)C2CCCCC2)nnc1-c1ccccc1,True,0.8318552315144576,358.467,2.797300000000001,5,76.88,1,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(C2=C(CNC(C)=O)C(=O)NC(=O)CC2C(=O)c2ccc(O)cc2)cc1,True,0.4823887938982417,422.4370000000001,1.8360999999999994,6,121.8,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cccc(S(=O)(=O)N2CC(C(=O)NCC3CC3)C(c3ccccc3)C2)c1,True,0.8136095298670386,398.5280000000002,2.9255200000000015,6,66.48,1,3,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(COC(=O)C1CCC(=O)N2C[C@H](Oc3ccc(C(F)(F)F)cc3)CC[C@@H]12)NC1CCCOC1,True,0.6065993703133027,498.4980000000003,2.6922000000000015,6,94.17000000000002,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)c2)cc1,True,0.43744061599845635,499.97600000000017,2.5935200000000007,8,135.43,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(NCc1ccco1)[C@@H]1[C@@H]2c3cc4c(cc3CC[C@@H]2N1Cc1cncnc1)OCO4,True,0.6804884606870403,418.45300000000015,2.3975,5,89.72000000000001,1,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C1NC(C#CC(COC(C#CCO)c2ccccc2)c2ccccc2)C(=O)N1C1CCCCC1,True,0.49758453081779513,470.5690000000003,3.780300000000003,6,78.86999999999999,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(CCNC2=C(c3ccc(O)c(O)c3)CC(C(=O)NC3CCCC3)CC2)c1,True,0.44446764637938213,450.57900000000035,4.508700000000005,8,90.82,4,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CN1CCCc2c1nc(C(=O)c1ccc(OCC(F)(F)F)cc1)c1c2CC(C)(C)CC1=O,True,0.6323038842456179,446.4690000000002,4.791200000000004,4,59.50000000000001,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CN(C)c1ccc(NC(=O)C2C(=O)NC(N)=NC2c2ccccc2)cc1,True,0.7267980279663362,351.41,1.4931,4,99.82000000000001,3,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(-c2c[nH]c3nc(NC(=O)C4CCN(C(C)=O)CC4)nc(Nc4ccccc4F)c23)c1,True,0.35200070261998645,502.55000000000024,4.713200000000003,6,112.24,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(NC1CC1)c1cccc(-c2cnc3nc(-c4ccc(O)c(C(=O)NC5CC5)c4)ccc3n2)c1,True,0.3982454504324613,465.5130000000002,3.8488000000000024,6,117.10000000000001,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1cccc(CN(C)C(=O)[C@@H]2Cc3cc(CN4CCOC[C@H]4C(=O)N(C)Cc4cccc(C)c4)c(O)cc3O2)c1,True,0.45353558741760674,557.6910000000004,3.830540000000002,8,82.55000000000001,1,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cccc(C#Cc2c(C)nn(CCOc3ccc(Cl)cc3Cl)c2C(=O)O)c1,True,0.5580070877423394,445.3020000000001,4.683920000000004,6,73.58,1,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COC(=O)N1CCC(c2nc3ccc(NC(=O)c4ccc(N5CCCCC5)cc4)cc3[nH]2)CC1,True,0.5851041431519526,461.5660000000004,4.751300000000004,4,90.56,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(C(=O)N2CCc3c2c(=O)n(-c2ccc(Cl)cc2)c(=O)n3C)cc1,True,0.6630252606031438,411.8450000000001,2.4011000000000005,3,73.53999999999999,0,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc2c3c(n(C(C)=O)c2cc1Cl)CCN(Cc1cccc2c1CCCO2)CC3,True,0.5836402892456114,438.9550000000003,4.889200000000004,3,43.7,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
C=CC(=O)Nc1ccc(Nc2oc3c(O)cccc3c(=O)c2O)c(C(=O)O)c1C,True,0.4131106038261971,396.3550000000002,3.078920000000001,5,149.1,5,7,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
N[C@H]1C[C@@H]2CN(C(=O)c3cc(OCCc4cccc5ccccc45)ccc3F)[C@@H](C1)C2C(=O)O,True,0.5803516813621342,462.5210000000002,3.8629000000000024,6,92.86,2,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(Cl)c([C@@H](N)CN2CCC3(CC2)OC(=O)c2cccc(O)c23)c1,True,0.7636575742170347,402.8780000000001,3.215700000000002,4,85.02,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(C)c(OC(c2cc(C)c(OC)c(OC)c2)c2c[nH]c3ccc(O)cc23)cc1C,True,0.3638803552356672,447.5310000000001,5.992960000000006,7,72.94,2,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CNc1nc(NCCOC)nc(-c2cccc(-c3ccccc3)c2)n1,True,0.6455695041565865,335.411,3.305600000000002,7,71.96000000000001,2,6,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)c1cc(C(=O)N2CCOCC2)ccc1NC(=O)c1cc(N)c2nc(C#N)cn2n1,True,0.6416833786333345,433.47200000000015,2.0312799999999998,4,138.64,2,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(CC(=O)N[C@@H]2COC[C@@H]3CN(c4ccc(C5CC5)nn4)C[C@H]32)ccc1O,True,0.7308025225092605,424.5010000000002,1.878299999999999,6,96.81000000000002,2,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Cc1ncc([N+](=O)[O-])c2nc(SCc3cccc(Cl)c3)n([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c12,True,0.2825931399195475,466.9030000000002,2.2051200000000004,6,143.77,3,10,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(CC(=O)N2CCCC2c2cccc(NC(=O)N3CCCCC3)c2)cc1OC,True,0.6953069618696187,451.5670000000003,4.627800000000004,6,71.11,1,4,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc2c3c1C1CC(=O)N(C)C(=O)[C@H]1N3C(=O)N(C)C(=O)C2C1CC(C)CC1C,True,0.6615591867916071,439.5120000000002,2.7139000000000006,2,87.22999999999999,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(C(=O)N(C)Cc2cccc(NC(=O)c3ccc(O)cc3)c2)cc(N(C)C)c1OC,True,0.5248037216209295,463.5340000000002,3.999900000000003,8,91.34,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1ccc(NC(=O)C2CCN(Cc3cnccc3C(=O)NC(C)C)CC2)c(OC)c1,True,0.6553839519804302,440.54400000000027,3.0877000000000017,8,92.79,2,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CN(C(=O)CCC1=CC(=O)OC1)C1CCCN(C2CCc3ccccc3C2=O)CC1,True,0.698595283861662,410.51400000000024,2.7604000000000015,5,66.92,0,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(CN1C(=O)CCC1=O)NC1CCN(C(c2ccccc2)c2ccc(O)c(O)c2)CC1,True,0.47050879357494907,437.4960000000002,1.9168000000000003,6,110.18,3,6,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)Oc1cc(NC(=O)N(C)C)ccc1N[C@@H]1CC[C@H](n2cnc3c(N)ncnc32)OC1=O,True,0.4639123274822024,468.5180000000003,2.6055,6,149.51999999999998,3,10,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(C)c1cc2sc3ccccc3c2cc1C(=O)N[C@@H]1[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,True,0.3350352831864009,495.55700000000013,2.077100000000001,5,133.65,4,8,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
Oc1ccc(C(O)c2cc(O)ccc2Oc2ccc(O)cc2C(O)c2cccc(O)c2)cc1,True,0.2577145044954986,446.4550000000001,4.464700000000003,6,130.61,6,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CC(=O)N1CCC(Cn2nc(C(C)(C)C)c3cccc(-c4cc(=O)n(C)c(=O)n4C)c32)CC1,True,0.6130819549220852,451.5710000000003,2.6567000000000007,3,82.13,0,7,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
CCOC(=O)Cc1c(=O)nc(C(C)=O)c(Nc2ccc(F)cc2)c2sc3nc(C)nn3c12,True,0.3481296899790816,455.4710000000001,3.198520000000001,6,115.55000000000001,1,10,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
COc1cc(C#Cc2ccc3c(c2)OC[C@@H](C)[C@H](C(N)=O)O3)cc(C(C)C)c1O,True,0.7791777309252716,395.45500000000015,3.1852000000000014,3,91.01,2,5,True,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
O=C(c1ccc(F)cc1)N1[C@@H]2C[C@@H]3C=C[C@H](O)[C@H]3[C@@H](O)[C@H]2[C@@H](O)[C@@H]1O,True,0.5294922159507416,349.358,-0.1266999999999998,1,101.23000000000002,4,5,False,1.0,SmileyLlama-8B,mw_logp_rotb,loose,1.0,0.9
